title,university,form,link,category
Cultural and creative industries,National Research University Higher School of Economics,course,https://www.coursera.org/learn/cultural-creative-industries,personal-development/personal-development
Camera Control,Michigan State University,course,https://www.coursera.org/learn/camera-control,personal-development/personal-development
Giving Helpful Feedback,University of Colorado Boulder,course,https://www.coursera.org/learn/feedback,personal-development/personal-development
PlanU: escoge la mejor carrera y universidad para ti,Universidad de los Andes,course,https://www.coursera.org/learn/escoger-carrera-y-universidad,personal-development/personal-development
Presentations: Speaking so that People Listen,"University of California, Irvine",course,https://www.coursera.org/learn/presentations-speaking-so-that-people-listen,personal-development/personal-development
Психология признания и самозанятости,National Research Tomsk State University,course,https://www.coursera.org/learn/psihologiya-priznaniya-i-samozanyatosti,personal-development/personal-development
Conflict Resolution Skills,"University of California, Irvine",course,https://www.coursera.org/learn/conflict-resolution-skills,personal-development/personal-development
"Positive Psychology: Character, Grit and Research Methods",University of Pennsylvania,course,https://www.coursera.org/learn/positive-psychology-methods,personal-development/personal-development
Aprendizaje de las matemáticas de primaria,Universidad de los Andes,course,https://www.coursera.org/learn/aprendizaje-matematicas-primaria,personal-development/personal-development
Psychodiagnostics and Psychological Assessment,National Research Tomsk State University,course,https://www.coursera.org/learn/psychodiagnostics,personal-development/personal-development
"Engineering Project Management: Scope, Time and Cost Management",Rice University,course,https://www.coursera.org/learn/scope-time-management-cost,personal-development/personal-development
Positive Psychology Specialization Project: Design Your Life for Well-being,University of Pennsylvania,course,https://www.coursera.org/learn/positive-psychology-project,personal-development/personal-development
Дизайн презентаций,E-Learning Development Fund,course,https://www.coursera.org/learn/presentation-designs,personal-development/personal-development
Types of Conflict,"University of California, Irvine",course,https://www.coursera.org/learn/types-of-conflict,personal-development/personal-development
Теория и практика создания онлайн-курсов,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/howtomooc,personal-development/personal-development
"Engineering Project Management: Risk, Quality, Teams, and Procurement",Rice University,course,https://www.coursera.org/learn/project-risk-quality-management,personal-development/personal-development
Presentation skills: Effective Presentation Delivery,National Research Tomsk State University,course,https://www.coursera.org/learn/delivery,personal-development/personal-development
Introduction to Research for Essay Writing,"University of California, Irvine",course,https://www.coursera.org/learn/introduction-to-research-for-essay-writing,personal-development/personal-development
Aromatherapy: Clinical Use of Essential Oils,University of Minnesota,course,https://www.coursera.org/learn/aromatherapy-clinical-use-essential-oils,personal-development/personal-development
Medical Cannabis: The Health Effects of THC and CBD,University of Colorado Boulder,specialization,https://www.coursera.org/specializations/health-effects-cannabis-thc-cbd,personal-development/personal-development
Cracking the Creativity Code: Discovering Ideas,Technion - Israel Institute of Technology,course,https://www.coursera.org/learn/startup-entrepreneurship-discovering-ideas,personal-development/personal-development
مقدمة عن مخاطبة الجمهور - باللغة العربية,University of Washington,course,https://www.coursera.org/learn/public-speaking-ar,personal-development/personal-development
Основы управления личными финансами,E-Learning Development Fund,course,https://www.coursera.org/learn/osnovy-upravleniya-lichnymi-finansami,personal-development/personal-development
Mi Primer Empleo (MPE),Universidad de Chile,course,https://www.coursera.org/learn/mi-primer-empleo,personal-development/personal-development
Autoliderazgo y gestión de emociones para avanzar en desafíos complejos,Universidad de los Andes,course,https://www.coursera.org/learn/autoliderazgo-gestion-emociones,personal-development/personal-development
Competencias digitales. Conceptos y herramientas básicas,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/competencias-digitales-herramientas-basicas,personal-development/personal-development
Animer une séance collaborative,ESSEC Business School,course,https://www.coursera.org/learn/animer-seance-collaborative,personal-development/personal-development
Think Again IV: How to Avoid Fallacies,Duke University,course,https://www.coursera.org/learn/logical-fallacies,personal-development/personal-development
Strategic Self-Marketing and Personal Branding,The State University of New York,course,https://www.coursera.org/learn/self-marketing,personal-development/personal-development
Foundations of Virtual Instruction,"University of California, Irvine",course,https://www.coursera.org/learn/virtual-school,personal-development/personal-development
Hot Topics in Criminal Justice,Vanderbilt University,course,https://www.coursera.org/learn/hot-topics-criminal-justice,personal-development/personal-development
Professional Skills for International Business,University of London,course,https://www.coursera.org/learn/professional-skills-networking,personal-development/personal-development
Enseñanza de las matemáticas de primaria,Universidad de los Andes,course,https://www.coursera.org/learn/ensenanza-matematicas-primaria,personal-development/personal-development
Think Again II: How to Reason Deductively,Duke University,course,https://www.coursera.org/learn/deductive-reasoning,personal-development/personal-development
Forecasting Skills: See the Future Before it Happens,Institute for the Future,course,https://www.coursera.org/learn/forecasting-skills,personal-development/personal-development
Foundations of Teaching for Learning: Curriculum,Commonwealth Education Trust,course,https://www.coursera.org/learn/teacher-curriculum,personal-development/personal-development
