title,university,form,link,category
Geographical Information Systems - Part 1,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/gis-1,data-science/data-analysis
Python для анализа данных,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/python-for-data-science,data-science/data-analysis
Advanced Portfolio Construction and Analysis with Python,EDHEC Business School,course,https://www.coursera.org/learn/advanced-portfolio-construction-python,data-science/data-analysis
Business Analytics for Decision Making,University of Colorado Boulder,course,https://www.coursera.org/learn/business-analytics-decision-making,data-science/data-analysis
Command Line Tools for Genomic Data Science,Johns Hopkins University,course,https://www.coursera.org/learn/genomic-tools,data-science/data-analysis
Data Management and Visualization,Wesleyan University,course,https://www.coursera.org/learn/data-visualization,data-science/data-analysis
Прикладные задачи анализа данных,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/data-analysis-applications,data-science/data-analysis
Relational database systems,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/relational-database,data-science/data-analysis
Data Science at Scale,University of Washington,specialization,https://www.coursera.org/specializations/data-science,data-science/data-analysis
SAS Visual Business Analytics,SAS,not specified,https://www.coursera.org/specializations/sas-visual-business-analytics,data-science/data-analysis
Data Visualization with Tableau Project,"University of California, Davis",course,https://www.coursera.org/learn/dataviz-project,data-science/data-analysis
用Python玩转数据 Data Processing Using Python,Nanjing University,course,https://www.coursera.org/learn/hipython,data-science/data-analysis
Spatial Analysis and Satellite Imagery in a GIS,University of Toronto,course,https://www.coursera.org/learn/spatial-analysis-satellite-imagery-in-a-gis,data-science/data-analysis
Business Applications of Hypothesis Testing and Confidence Interval Estimation,Rice University,course,https://www.coursera.org/learn/hypothesis-testing-confidence-intervals,data-science/data-analysis
Advanced R Programming,Johns Hopkins University,course,https://www.coursera.org/learn/advanced-r,data-science/data-analysis
Знакомство с R и базовая статистика,Saint Petersburg State University,course,https://www.coursera.org/learn/znakomstvo-r-bazovaya-statistika,data-science/data-analysis
Data Science in Real Life,Johns Hopkins University,course,https://www.coursera.org/learn/real-life-data-science,data-science/data-analysis
Applying Data Analytics in Marketing,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/applying-data-analytics-business-in-marketing,data-science/data-analysis
Graph Analytics for Big Data,University of California San Diego,course,https://www.coursera.org/learn/big-data-graph-analytics,data-science/data-analysis
Анализ данных,Novosibirsk State University,specialization,https://www.coursera.org/specializations/analiz-dannykh,data-science/data-analysis
Introduction to Business Analytics with R,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/business-analytics-r,data-science/data-analysis
Text Retrieval and Search Engines,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/text-retrieval,data-science/data-analysis
Research Data Management and Sharing,The University of North Carolina at Chapel Hill,course,https://www.coursera.org/learn/data-management,data-science/data-analysis
Cluster Analysis in Data Mining,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/cluster-analysis,data-science/data-analysis
Doing More with SAS Programming,SAS,course,https://www.coursera.org/learn/sas-programming-advanced,data-science/data-analysis
MRI Fundamentals,Korea Advanced Institute of Science and Technology(KAIST),course,https://www.coursera.org/learn/mri-fundamentals,data-science/data-analysis
Social Network Analysis,"University of California, Davis",course,https://www.coursera.org/learn/social-network-analysis,data-science/data-analysis
Health Information Literacy for Data Analytics,"University of California, Davis",specialization,https://www.coursera.org/specializations/healthcare-information-literacy-data-analytics,data-science/data-analysis
IBM AI Enterprise Workflow,IBM,specialization,https://www.coursera.org/specializations/ibm-ai-workflow,data-science/data-analysis
Python Data Analysis,Rice University,course,https://www.coursera.org/learn/python-analysis,data-science/data-analysis
Achieving Advanced Insights with BigQuery,Google Cloud,course,https://www.coursera.org/learn/gcp-advanced-insights-bigquery,data-science/data-analysis
"Business Intelligence Concepts, Tools, and Applications",University of Colorado System,course,https://www.coursera.org/learn/business-intelligence-tools,data-science/data-analysis
Accounting Data Analytics with Python,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/accounting-data-analytics-python,data-science/data-analysis
